1981	5	18	0.01	0	0	0	1.33	0	1.54	0.06	0	0	0.00
1981	5	19	0.93	0	0.01	0.05	1.02	0	0	0.49	0	0	0.02
1981	5	20	3.03	0	0.01	0	0.56	0	0.36	1.01	2.85	0	0.15
1981	5	21	0.09	1.28	0.54	0	0.33	0	0.52	6.95	1.95	0	0.53
1981	5	22	0.02	7.27	0.08	0	0.41	0	0.47	0.6	0.29	0	0.03
1981	5	23	0.01	11.26	0.02	0	0.24	0	1.24	0.01	1.88	0	0.04
1981	5	24	0.01	0.81	0.01	0	0	0	0	0.01	3.55	0	0.00
1981	5	25	2.26	0.19	0	0	0	0	0.12	0.01	1.27	1.13	0.00
1981	5	26	1.78	0.36	1.14	0.1	0	0.02	0.02	0.12	0.1	1.27	0.01
1981	5	27	4.91	0.02	2.82	0.3	0	0.16	0.07	0.36	0.48	1	0.00
1981	5	28	0.01	0	0	0.03	0.03	0.56	0.28	0.01	0.42	0.13	0.09
1981	5	29	0	0	0.83	0.03	0	0	0.16	0.31	0.24	0	0.07
1981	5	30	0	0	0.28	0	0	0.01	0.05	1.56	0.16	0	0.16
1981	5	31	0.35	0	0.19	0	0.24	0.33	0.07	0.75	0	0	0.00
1981	6	1	1.37	0	1.53	0	0.82	0.01	0.05	1.29	0	0	0.02
1981	6	2	0.06	0.12	0.1	0	0	0	0.02	0.66	0.5	0	0.02
1981	6	3	0	0.06	0	0	0	0	0.01	1.88	0.04	0	0.01
1981	6	4	0	0	0.75	0	0	0	0	1.1	0.45	0	0.01
1981	6	5	0.01	2.19	1.53	0	0.92	0	0	0.24	0.09	0	0.01
1981	6	6	0.08	1	1.83	0	1.6	0	0	0.13	0	0	0.00
1981	6	7	1.61	0.18	0.98	0	7.61	0.06	0.01	0.07	1.32	0	0.00
1981	6	8	0.06	0.13	0.34	0	0.72	0.23	0.04	0.15	0.84	0.12	0.03
1981	6	9	0.01	0.17	0	0	0	1.19	0	0.07	0	0	0.02
1981	6	10	0	0.02	0	0	0.04	0	0	0.38	0	2.68	0.01
1981	6	11	0	0	0.15	0	0.92	0.01	0	0.43	0	1.61	0.03
1981	6	12	0	0	1.44	0	2.93	0	0	0.24	0	0.19	0.00
1981	6	13	0	0	0.06	0	2.27	0	0	1.8	0	0	0.18
1981	6	14	0	9.59	0	0	0.35	0	0	1.36	0	0.19	0.02
1981	6	15	0.01	2.26	0.04	0.02	1.33	0	0	2.1	0	0	0.00
1981	6	16	0.04	3.74	3.24	0.48	0.05	0	0	0.92	2.53	0	0.01
1981	6	17	1.81	2.32	0.26	2.21	0	0.02	0	0.04	1.75	0	0.30
1981	6	18	0.17	0.22	0.07	4.31	0	0.04	0	0	0.01	0	0.96
1981	6	19	0.01	0.57	0.02	1.56	0	0	0	0	0.2	0	0.00
1981	6	20	0	0.29	0	1.17	0.01	0	0	0	0	0	0.01
1981	6	21	0	0.01	0	0.06	0	0.02	0	0.01	0	0	0.00
1981	6	22	0	0.1	0	0.01	0	0.13	0	0	0	0	0.00
1981	6	23	0	0	0	0	0.04	0	0.06	0.02	0	0	0.00
1981	6	24	0.01	0	0	0.08	0.09	0	0	0.03	0	0	0.01
1981	6	25	0.91	0.18	0	3.97	0	0.02	0	0.01	0	0	0.01
1981	6	26	0.28	0.03	0	0.01	1.73	0	0	0.38	0	0	0.01
1981	6	27	0.1	0	0	0.01	1.65	0	0	2.03	0	0	0.00
1981	6	28	0.17	0.02	0	0	4.5	0	0	2.94	0	0	0.00
1981	6	29	0.71	0.4	0	0.02	20.13	0	0	3.36	0	0	0.00
1981	6	30	4.73	0.01	0	0	0.06	0	0	4.76	0	0	0.00
1981	7	1	0.26	0	0	0	0	0.02	0	0.42	0	0.7	0.01
1981	7	2	0.1	0.01	0	0	0	0	0	0.27	0	1.02	0.02
1981	7	3	0.01	0	0	0	0	0	0	0.01	0	0	0.02
1981	7	4	0.01	0	0	0	0	0	0	0.53	0	0	0.03
1981	7	5	0.52	0	0	0	0	0	0	0.02	0	0	0.08
1981	7	6	1.61	0.01	0	0	0	0.01	0	1.42	0.34	0	0.01
1981	7	7	0.35	0	0	0	0	0	0.01	0	0.06	0.06	0.03
1981	7	8	0.53	0	0	0	0.01	0	0.82	0	0	0.04	0.00
1981	7	9	0.06	0	0	0	0.56	0.01	0.41	0	2.11	0	0.00
1981	7	10	0	0	0	0	0.47	0.09	0.02	0	0.08	0	0.02
1981	7	11	0	0	0	0	0.34	0.11	0.03	0	0.01	0	0.00
1981	7	12	0	0	0	0	0.01	0.39	0.1	0	0	0	0.02
1981	7	13	0	0.01	0	0	0	0.8	0	0	0	0.03	0.03
1981	7	14	0	0	0	0	0.01	0.01	0	0	0.14	0.39	0.01
1981	7	15	0	0	0	0	0.11	0	0	0.01	0	0.27	0.01
1981	7	16	0.06	0	0	0	0.76	0.24	0	0	0.32	0.57	0.00
1981	7	17	0.05	0	0	0	0.23	7.22	0	0	0.78	0.94	0.03
1981	7	18	0	0	0	0	0.04	1.43	0	0.11	2	0	0.04
1981	7	19	0	0	0.01	0.03	0.04	0.01	0	0	0.54	0	0.05
1981	7	20	0	0	0.05	0	0.18	0.13	0	0	0.6	0	0.01
1981	7	21	1.3	0.01	0	0.02	0.05	0.12	0	0	2.12	0	0.00
1981	7	22	3.35	0.1	0.2	0.02	0.02	0	0	0.05	0.08	0	0.02
1981	7	23	0	0.19	0.25	0	0.6	0.01	0	0.02	0.01	0	0.03
1981	7	24	0	0.01	0.02	0	0.06	0.01	0	0.02	0	0.95	0.06
1981	7	25	0.3	0	0	0	0.01	2.42	0	0.53	0	1.26	0.00
1981	7	26	0.02	0	0.06	0	0	0.03	0.05	0.13	0.02	0	0.04
1981	7	27	0	0	0.02	0	0.01	0.09	0.61	0	0.09	0.13	0.00
1981	7	28	0	0.01	0.03	0	0	0	0.12	0	0	0.13	0.00
1981	7	29	0	0	0	0.02	0	0	0.28	0	0	0	0.00
1981	7	30	0	0	0.02	0.23	0	0	0	0	0.12	0	0.00
